customerid,if_score,ae_mse,spend_sum,tx_count,basket_size_mean,recency_days
14580,0.4292307751379437,0.008323089331596487,14.850000000000001,1,1.0,517.8958333333334
17472,0.42922218583099364,0.007962437332222292,935.1,4,57.5,190.91180555555556
15836,0.42920584664605704,0.0028252818930906073,137.37,1,10.0,49.81736111111111
16337,0.429201361838318,0.002848954225842759,151.05,1,10.0,36.115972222222226
16812,0.42918996416047117,0.007840719913375814,2392.0,4,28.75,360.0104166666667
13112,0.429165058763761,0.007274640244512025,20.6,1,2.0,540.8243055555556
14418,0.42915768029921947,0.006903575171399155,1937.25,3,41.333333333333336,3.0493055555555557
15923,0.42913233073671875,0.010719136525815473,254.16,1,42.0,372.0236111111111
16163,0.42903024939903267,0.007249025237327099,2849.58,6,12.166666666666666,231.89930555555554
13856,0.42902173508400887,0.005148757739541256,1142.03,11,4.909090909090909,168.1159722222222
14072,0.42901768866550066,0.0059353390361039544,390.85,1,19.0,666.0131944444445
15708,0.42897615259633554,0.011288330916966918,4378.72,9,43.888888888888886,40.080555555555556
16786,0.42894417943386176,0.005173101972693171,51.839999999999996,1,1.0,393.18402777777777
13568,0.4289407638460888,0.01129211903324291,192.85,1,44.0,172.92222222222222
13757,0.42893553157918823,0.0035825377571473646,195.55,1,8.0,674.0090277777778
13535,0.42890948273959884,0.005201530164423277,89.5,1,1.0,402.0423611111111
18106,0.4288747091269751,0.0043499012168357835,1461.46,6,32.666666666666664,329.01875
17127,0.42885473520464323,0.0023865651208083076,1155.0300000000002,5,7.4,428.1222222222222
16452,0.4288509134416062,0.005386815111600478,332.17,2,9.0,630.0076388888889
16971,0.42881366402156706,0.001549216046653198,357.21,1,41.0,37.90555555555556
17106,0.4287647288775996,0.0046880773893315285,491.23,1,53.0,388.94375
16646,0.42876239231595353,0.006904662389820478,678.8,1,29.0,448.9736111111111
16536,0.4286955270361239,0.0065691161401978644,548.97,1,55.0,109.87222222222222
13439,0.42866853798574783,0.0064433757093527895,986.61,3,55.666666666666664,254.9375
13838,0.428654642527399,0.01853111112233177,1966.09,10,47.2,5.076388888888889
14393,0.42864905565739686,0.004497208701350743,67.95,1,5.0,217.7736111111111
13771,0.4286286956255481,0.00957317621625927,5728.82,9,24.0,63.93888888888889
15811,0.4286146312607246,0.012218970383289276,3890.52,7,44.285714285714285,21.888194444444444
15122,0.4284710585598836,0.004835353755653196,4497.47,11,20.727272727272727,113.83472222222223
12861,0.428421643187972,0.006046049165066473,68.25,1,4.0,619.0493055555555
13511,0.4283967376474689,0.006079206459706609,282.76,1,5.0,676.0277777777778
12444,0.42838770429166084,0.012729733057859688,5005.46,5,35.2,20.977083333333333
13246,0.42832226922971683,0.010498562681050497,3387.43,11,34.45454545454545,17.833333333333332
16026,0.42831978958418115,0.0021139699392852987,236.09,1,32.0,42.95625
13433,0.42824321263108217,0.002807669351118283,658.3199999999999,4,6.0,500.8298611111111
13788,0.4282287127739723,0.008155725483139394,3.75,1,1.0,504.875
16854,0.4282253557977782,0.010473297034837485,1408.96,2,37.5,416.8465277777778
13128,0.4282136584802927,0.012786008020095782,263.5,1,1.0,630.9041666666667
16474,0.42818686804684764,0.008953068204885202,1871.5,7,51.42857142857143,6.991666666666666
16349,0.4281748217927508,0.007161189656308335,53.5,1,9.0,290.00694444444446
18274,0.4281416479338915,0.003114592547621153,175.92,1,11.0,29.824305555555554
15320,0.4280994557468249,0.0016813937464335916,267.13,1,36.0,43.97430555555555
13697,0.4280749814594861,0.0035961759064187253,151.29999999999998,1,12.0,38.15
17153,0.4280741186454782,0.004137488902891106,213.78,1,14.0,23.96388888888889
13849,0.42803024155635533,0.01583939478367386,3469.3,5,44.0,51.077083333333334
17978,0.42801040486441816,0.008627251348729924,1461.76,4,20.0,364.9479166666667
15415,0.4279947630603111,0.007479174793085505,572.8100000000001,1,48.0,312.9423611111111
13336,0.42798730280865377,0.0035672747251193813,795.12,1,51.0,76.94791666666667
16712,0.42796954220784955,0.01827856728171752,4266.99,13,40.76923076923077,8.959722222222222
18043,0.4279564184430486,0.007237502482350273,875.97,3,62.333333333333336,24.00138888888889
13121,0.4279223865032706,0.01162789509114713,283.73,1,50.0,268.8354166666667
15284,0.4278790333817069,0.00807870127711062,24.75,1,1.0,499.97569444444446
14222,0.42786271564484224,0.007754674636916071,683.17,1,41.0,176.8388888888889
15832,0.4278256726938836,0.010524832900625046,836.79,1,54.0,253.88958333333332
16533,0.4278175415660115,0.007817116301585285,1095.56,3,59.0,18.9875
14132,0.42781329946274516,0.0150450877288532,3586.0299999999997,11,18.181818181818183,1.96875
16956,0.42778029353599567,0.004104955130743322,308.74,1,16.0,17.1625
18285,0.4277764762555368,0.005580965786338629,427.0,1,12.0,660.1013888888889
12903,0.42775942720297455,0.0042519498662174525,833.53,1,41.0,428.0076388888889
14410,0.42775893606533877,0.010310521762512903,2651.14,11,35.72727272727273,91.90416666666667
14369,0.42770248304204406,0.005911087459674383,469.13,2,13.0,641.8770833333333
14287,0.4276647721601341,0.0019185658526437895,176.63,3,3.0,7.975694444444445
12656,0.42763412145365504,0.016096114068643703,6407.83,8,30.875,16.96388888888889
18038,0.4275642286433987,0.008253710465858152,149.41,1,32.0,555.86875
13146,0.42754546878555827,0.004599106796627926,228.91,1,17.0,25.889583333333334
17442,0.42750695480207124,0.0065780869511455385,4620.3,15,18.866666666666667,36.14791666666667
17254,0.4274805437037356,0.006984349953334912,470.73,3,49.333333333333336,4.002777777777778
17541,0.42743048719363863,0.011065537463718139,124.46,1,33.0,509.0513888888889
14854,0.42742776137847033,0.002672768062033112,4322.86,11,19.545454545454547,77.82638888888889
16005,0.42739360799302356,0.0122829493727675,2436.22,10,51.4,11.960416666666667
12791,0.4273694576784448,0.005166013807310881,1056.1100000000001,6,5.0,373.0576388888889
15983,0.42733678124334007,0.007494960528708647,3958.8199999999997,8,39.5,21.802777777777777
17248,0.4273304467913865,0.005371365128192161,546.16,2,58.5,119.96944444444445
15183,0.4273176316083628,0.0033771015683257597,639.93,3,12.666666666666666,547.0881944444444
15367,0.4273082937711722,0.007154069968367129,5081.33,11,25.363636363636363,56.94236111111111
15875,0.42729384527793296,0.0034051279091573097,111.72,1,25.0,645.8326388888889
13613,0.4272700903027171,0.0013311110015867811,1039.8500000000001,5,11.8,452.0340277777778
16898,0.427268089059536,0.004534655860372794,1016.37,5,58.6,25.879166666666666
12916,0.4272093465315271,0.008507136928978204,4654.0199999999995,7,26.285714285714285,138.09375
13132,0.4272031767586569,0.0021694382405943406,77.3,1,3.0,261.00416666666666
14274,0.42718083179163646,0.004254642378827617,256.6,1,15.0,685.9993055555556
13438,0.4270605355820855,0.009119594849372888,46.5,1,1.0,546.7527777777777
17844,0.427056702912118,0.005713830222166133,51.559999999999995,1,5.0,106.05763888888889
16051,0.42699452493848616,0.003154062796675758,188.44,1,12.0,681.1333333333333
17575,0.4269879933858776,0.0058202789096805955,171.7,1,5.0,666.9597222222222
12537,0.42697179291481485,0.004925834470932526,732.94,1,43.0,408.1763888888889
13219,0.4269360910565591,0.0027518400919177136,76.23,1,11.0,617.9388888888889
12726,0.4269139008009365,0.010868359123449764,4014.6,11,16.272727272727273,27.96875
15545,0.4269009388287888,0.003065088812855875,428.05,2,56.0,53.97638888888889
13880,0.42687453816135573,0.010009823291590114,4391.66,17,13.470588235294118,20.9625
17156,0.4268405050839988,0.0029772500135491144,591.87,1,39.0,491.05555555555554
12764,0.42681909340861107,0.0073020944463634,1693.88,1,45.0,316.1048611111111
17551,0.42681651363743867,0.010517328269744192,306.84,1,43.0,358.94305555555553
15476,0.42678266418267513,0.005634107522406417,2209.98,4,19.75,379.8979166666667
13414,0.4267656768892137,0.015993888600260173,2494.14,6,9.166666666666666,133.04513888888889
15416,0.4267410621860823,0.014068619585788589,4572.82,7,32.57142857142857,64.13333333333334
16380,0.42673180489711354,0.0071116954065267345,1780.59,1,32.0,60.88194444444444
14430,0.426682213792108,0.005099984078645392,1220.9,3,11.666666666666666,511.0520833333333
15323,0.42661956509910454,0.003929016542595909,434.6,3,9.666666666666666,562.1173611111111
14900,0.4266101863328445,0.00835525709905792,13.919999999999998,1,1.0,521.9034722222223
18275,0.4265578097911409,0.005242113741178254,741.85,2,9.5,577.8777777777777
17276,0.42651449692314114,0.004915533924341122,508.39,1,54.0,401.8541666666667
14719,0.42647545817003896,0.008289534559078014,1602.13,5,47.4,1.0048611111111112
15699,0.42642302687378214,0.004423099095278227,309.65,1,18.0,17.183333333333334
18220,0.4263900872634151,0.006844750507793317,1921.76,6,4.166666666666667,226.1576388888889
16455,0.4263479315450638,0.0028742683810206522,4384.37,11,20.454545454545453,63.02291666666667
14402,0.426346814403696,0.00372057445417748,285.6,1,8.0,651.9791666666666
14923,0.426341029864006,0.0021551357326778774,749.1,1,44.0,50.04097222222222
12449,0.42630118598268685,0.010229390795253602,4835.89,6,33.5,21.961111111111112
15692,0.426295830706288,0.00352328498626742,191.04,1,12.0,27.943055555555556
13360,0.4262758284697004,0.003836472697529097,1553.65,4,16.5,431.00902777777776
17577,0.42626033453991197,0.005799284460164616,348.75,2,10.5,644.9923611111111
14112,0.4262470606587724,0.013775189389637182,5834.59,13,25.076923076923077,22.01388888888889
14218,0.42620130957159635,0.003490940315033533,169.48000000000002,1,12.0,42.11805555555556
15161,0.4261643502101727,0.014069572513810987,119.92,1,33.0,387.8625
13635,0.4261548987268236,0.015444979737184913,2999.16,4,40.5,67.07986111111111
18009,0.4261430090805623,0.0064013988859783965,2155.83,8,22.625,234.96805555555557
18175,0.4261406657609302,0.00401596839767942,176.1,1,7.0,675.1006944444445
15067,0.4260778251988007,0.015357771882317519,3877.88,5,35.6,77.97916666666667
14136,0.4260467296106611,0.004375295200069957,1570.81,5,21.2,400.0395833333333
16813,0.42596396884403576,0.019215251573183913,1692.98,10,44.9,7.949305555555555
17313,0.4259589586189807,0.010724500103950525,2328.84,1,24.0,30.87847222222222
14431,0.4258844865720285,0.005335658374351671,2614.2,4,20.25,302.09027777777777
14033,0.4257985585738949,0.009919823376871298,109.44,1,1.0,554.9027777777778
17367,0.42576025131582845,0.018333505231227464,168.4,1,34.0,237.93680555555557
14743,0.42575244399732637,0.006713986566495963,50.48,1,3.0,592.1
17775,0.42568612867240857,0.002335130329959911,56.4,1,3.0,254.08333333333334
17136,0.4256654520134001,0.00340634939213604,231.68,1,14.0,661.9840277777778
17129,0.4256121376862152,0.0070072064438080105,31.85,1,2.0,519.9611111111111
14440,0.42559338228047283,0.01284254374836142,6638.7300000000005,13,10.846153846153847,7.8805555555555555
13559,0.42558713399984205,0.01287360312310473,990.0,2,1.0,512.1236111111111
14140,0.4255564077453804,0.00416787273687703,935.05,2,33.0,3.15625
13915,0.4255506668577946,0.004574034815726271,70.80000000000001,1,2.0,393.8979166666667
16106,0.4255356017775282,0.003454642852160003,108.38,1,6.0,65.09236111111112
15326,0.42553514272745474,0.003553362125319992,1700.52,5,25.8,333.05
13906,0.4255180185927267,0.0053364711735214175,42.0,1,1.0,408.90972222222223
13019,0.4255167363467014,0.0015233973546820952,1229.95,6,9.166666666666666,378.9125
16059,0.42546823723049537,0.014212773054403424,3217.77,12,35.166666666666664,65.12083333333334
18194,0.42546282264144164,0.023703593250633898,4162.04,6,4.666666666666667,81.97291666666666
14266,0.42543334487287415,0.0056500875847511805,40.56,1,1.0,427.97083333333336
13172,0.4253990974571485,0.005222083830796117,69.6,1,1.0,399.90277777777777
14935,0.4253928467936542,0.016868840159316025,2849.83,2,13.0,296.92083333333335
16823,0.425386482254735,0.003206277661738283,2260.09,7,25.0,226.90972222222223
14802,0.4253629370623064,0.013019430315102512,1502.98,2,1.0,437.84444444444443
12960,0.42534253240813613,0.004994579919430765,1322.07,4,17.5,413.1381944444444
14950,0.42533839657133365,0.004152220030196679,371.2,1,19.0,18.959722222222222
13841,0.42532233662428065,0.0022021540806341617,85.0,1,1.0,252.02777777777777
13026,0.4253201033474575,0.013404586695191997,1733.08,9,9.11111111111111,0.8277777777777777
15883,0.42530361526065297,0.0055881664542328235,396.48,2,24.5,1.8229166666666667
18219,0.42526139801133295,0.020132366623262333,3562.89,17,11.941176470588236,2.046527777777778
14591,0.42522751862175784,0.006721536081062583,1447.14,4,49.25,14.953472222222222
17293,0.42522190920014347,0.013697992337351318,3774.23,17,14.411764705882353,7.925694444444445
16673,0.4252191006479645,0.0029486243620177113,188.83,1,20.0,678.9361111111111
15777,0.4252024767850915,0.003554762076395438,1762.61,7,5.571428571428571,240.83819444444444
13550,0.42516646747486825,0.007863608478173802,349.51,1,44.0,382.8930555555556
15373,0.42515485702218414,0.02004864423762357,3421.39,17,11.823529411764707,7.90625
18032,0.4251483704217918,0.00414135818969414,73.5,1,5.0,333.8875
15649,0.42514661914316254,0.01311537147985545,2170.35,4,3.0,335.96944444444443
13180,0.4251426092780246,0.006059195968645255,86.10000000000001,1,4.0,606.9673611111111
13449,0.4251227356031493,0.004843403031568592,291.88,1,19.0,23.181944444444444
15941,0.4250615583768283,0.005958275278940821,405.0,1,6.0,636.9201388888889
16058,0.42503484898383137,0.004628048379224468,62.7,1,2.0,405.83472222222224
13467,0.42503139206868684,0.005566426847408465,1083.71,2,49.5,10.11736111111111
18039,0.4249980611390653,0.003718317999773013,579.17,4,42.0,373.98819444444445
16053,0.4249917107185023,0.010960208125221483,3634.84,6,32.333333333333336,32.06180555555556
17999,0.42499114243434427,0.004879208054992625,730.9,3,58.666666666666664,36.87083333333333
17532,0.42498676266988705,0.003936475338313448,65.34,1,4.0,385.1923611111111
13677,0.4249383891349084,0.0026763463912086796,556.1899999999999,2,53.5,404.0541666666667
17069,0.42492329540983925,0.007640911145423707,5794.28,14,21.071428571428573,27.81736111111111
14723,0.4249231260160408,0.019767068287949028,2093.06,11,43.72727272727273,9.89375
17994,0.42491763809953703,0.006490930859033836,2313.32,11,28.545454545454547,121.04791666666667
13558,0.4248806075336953,0.008000714630670798,605.06,4,43.75,5.059722222222222
16480,0.42486184922330333,0.0036052705154543657,769.29,1,53.0,75.04861111111111
14094,0.4248528936669333,0.005779491811773331,335.22,1,47.0,439.0361111111111
16345,0.42483369087394013,0.005246148544338453,1198.74,2,55.5,43.865972222222226
12838,0.4248307784159434,0.010164487859874847,3398.48,10,42.3,33.020833333333336
17899,0.42482862044959885,0.011335332743709183,155.8,1,32.0,158.9111111111111
14650,0.4248139640985127,0.005443504696274157,62.5,1,4.0,588.6826388888888
14381,0.42480100909580476,0.0033147930136795006,631.34,2,57.0,51.81944444444444
14526,0.4247460944679349,0.009540228547495632,262.4,1,42.0,388.97083333333336
12840,0.4247044039936854,0.005459996782589526,4041.97,7,25.142857142857142,143.13958333333332
14814,0.42469169733696366,0.00746600887469849,160.46,1,32.0,580.9444444444445
17213,0.4246127587461638,0.006011571486387815,5182.3,13,21.615384615384617,39.91458333333333
14256,0.4245846966229275,0.0039442784433200715,2473.9900000000002,5,26.8,259.98125
15860,0.424567820607052,0.021087343346550106,2505.21,17,21.647058823529413,40.05902777777778
17584,0.42455423996387565,0.010123668962078643,5309.42,6,20.666666666666668,6.8180555555555555
12856,0.4245285715683774,0.008133202067330265,2179.93,6,52.333333333333336,7.081944444444445
17549,0.42450874598019106,0.0023476293807340233,148.86,2,3.0,23.11875
17250,0.424468527507884,0.004384250936264547,384.52,2,28.5,3.0243055555555554
14144,0.42443910001053553,0.007743546167131239,30.599999999999998,1,1.0,485.8979166666667
17929,0.424402823068926,0.017130819539349477,3082.1,12,1.25,10.86736111111111
16417,0.42439239297663994,0.007935200507065957,35.7,1,1.0,492.15416666666664
17528,0.4243508752599744,0.013666170381307121,3628.5,8,31.625,0.9743055555555555
16911,0.4242898940225337,0.0056556240860164845,255.25,2,17.5,635.0222222222222
13688,0.42428798980589416,0.0067058681062230445,375.5,1,5.0,634.94375
15487,0.4242707216055391,0.003599501808786222,231.32,1,14.0,679.0298611111111
14863,0.4242382985983822,0.0030149487323967747,266.76,1,11.0,28.906944444444445
13876,0.4241909940029299,0.003157954152076828,122.7,1,7.0,63.102777777777774
16246,0.4241779677781758,0.006511435802200587,827.25,2,44.5,459.03194444444443
13222,0.42417641390428135,0.010121947303876062,88.5,1,1.0,576.9555555555555
12505,0.4240443683661486,0.0040099696102755935,955.2,1,42.0,408.14722222222224
16743,0.42404090750628237,0.017287019426265652,4253.26,14,26.785714285714285,28.98402777777778
16370,0.42401502922207485,0.007718423309528706,1320.56,4,57.0,81.87152777777777
17284,0.4239253739527974,0.008487113739869512,2793.16,8,46.75,59.925
14061,0.4239159283181026,0.0034545410159726943,917.4300000000001,3,6.333333333333333,506.81111111111113
